Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References,References,References
Chordata,Vertebrata,Osteichthyes,Siluriformes,Heptapteridae,Cetopsorhamdia iheringi,N/A,0.89,58.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Heptapteridae,Heptapterus longicauda,N/A,1.11,52.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Heptapteridae,Rhamdia quelen,N/A,1.04,58.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Ictaluridae,Ameiurus nebulosus,Brown bullhead,0.95,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Ictaluridae,Ameiurus nebulosus,Brown bullhead,1.20,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Ictaluridae,Ictalurus punctatus,Channel catfish,0.99,,FCM,RBC,GD,"Tiersch, T.R., B.A. Simco, K.B. Davis, R.W. Chandler, S.S. Wachtel, and G.J. Carmichael (1990). Stability of genome size among stocks of the channel catfish. Aquaculture 87: 15-22.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Ictaluridae,Ictalurus punctatus,Channel catfish,1.00,56.00,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Ictaluridae,Ictalurus punctatus,Channel catfish,1.06,,FD,RBC,HS,"Muramoto, J., S. Ohno, and N.B. Atkin (1968). On the diploid state of the fish order Ostariophysi. Chromosoma 24: 59-66.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Ancistrus sp.,Armoured catfish,1.80,48.00,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Farlowella acus,Whiptail catfish,1.49,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hisonotus sp.1,Armoured catfish,1.33,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hisonotus sp.2,Armoured catfish,0.89,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus cf. ancistroides,N/A,1.59,68.00,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus plecostomus,Suckermouth catfish,1.58,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus plecostomus,Suckermouth catfish,1.79,,FD,RBC,HS,"Muramoto, J., S. Ohno, and N.B. Atkin (1968). On the diploid state of the fish order Ostariophysi. Chromosoma 24: 59-66.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus plecostomus,Suckermouth catfish,2.10,54-68,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus sp.1,N/A,1.95,64.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus sp.2,N/A,2.19,68.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus sp.3,N/A,2.12,72.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Hypostomus sp.4,N/A,2.27,76.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Liposarcus anisitsi,Snow pleco,1.98,52.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Liposarcus pardalis,Armoured catfish,1.69,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Microlepidogaster sp.,N/A,0.89,,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Neoplecostomus paranensis,N/A,1.13,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Otocinclus affinis,Golden otocinclus,2.10,54.00,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Loricariidae,Rineloricaria parva,Armoured catfish,1.60,48.00,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Malapteruidae,Malapterurus electricus,Electric catfish,1.00,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Mochokidae,Synodontis nigriventris,Blotched upsidedown catfish,1.10,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Mochokidae,Synodontis notatus,Onespot squeaker,0.94,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Mochokidae,Synodontis notatus (3x?),Onespot squeaker,1.41,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Mochokidae,Synodontis schall,Wahrindi,1.10,54.00,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Mochokidae,Synodontis sp.,Upsidedown catfish,1.20,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Imparfinis mirini,N/A,1.02,,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Imparfinis mirini,N/A,1.03,58.00,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodella gracilis,Graceful pimelodella,0.88,46.00,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodella sp.1,Pimelodella,0.57,46.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodella sp.2,Pimelodella,1.02,52.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodus clarias clarias,Mandi,1.20,52.00,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodus maculatus,N/A,1.34,56.00,FD,RBC,"CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pimelodidae,Pimelodus maculatus,N/A,1.38,56.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Plotosidae,Euristhmus lepturus,Long-tailed catfish,1.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pseudopimelodidae,Microglanis cottoides,N/A,1.25,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Pseudopimelodidae,Pseudopimelodus mangurus,N/A,1.12,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Schilbeidae,Schilbe grenfelli,Catfish,0.98,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Schilbeidae,Schilbe marmoratus,Shoulderspot catfish,0.98,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Siluridae,Kryptopterus bicirrhis,Glass catfish,0.91,60.00,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Siluridae,Silurus asotus,Amur catfish,0.85,,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Siluridae,Silurus asotus,Amur catfish,1.15,58.00,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Siluridae,Silurus asotus,Amur catfish,1.41,,FD,RBC,CP,"Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Siluridae,Silurus asotus,Amur catfish,1.44,,FD,RBC,HS,"Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Trichomycteridae,Trichomycterus cf. iheringi,N/A,1.15,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Siluriformes,Trichomycteridae,Trichomycterus sp.,N/A,1.31,54.00,FD,RBC,"CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",,
Chordata,Vertebrata,Osteichthyes,Stomiiformes,Stomiidae,Idiacanthus atlanticus,Dragonfish,1.30,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Mastacembelidae,Macrognathus aculeatus,Eel,0.81,48.00,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Mastacembelidae,Macrognathus maculatus,Spiny eel,0.74,,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Monopterus albus,Swamp eel,0.62,24.00,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Monopterus albus,Swamp eel,0.78,,FD,RBC,CP,"Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Monopterus albus,Swamp eel,0.82,,FD,RBC,HS,"Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 1,Marbled swamp eel,3.80,42.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 2,Marbled swamp eel,4.26,42.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 3,Marbled swamp eel,3.70,42.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 4,Marbled swamp eel,3.28,42.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 5,Marbled swamp eel,3.31,42.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 6,Marbled swamp eel,3.97,44.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 7,Marbled swamp eel,3.22,46.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Synbranchiformes,Synbranchidae,Synbranchus marmoratus 8,Marbled swamp eel,2.81,46.00,FD,RBC,"CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",,
Chordata,Vertebrata,Osteichthyes,Syngnathiformes,Aulostomatidae,Aulostomus maculatus,Trumpetfish,0.70,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",,
Chordata,Vertebrata,Osteichthyes,Syngnathiformes,Centriscidae,Aeoliscus strigatus,Razorfish,0.45,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",,
